Timestamp,TotalGazeTime,IsGazing,EyeClosed,FocusPosition,BallColor,BallScale,TriggerCount,BallToggleCount
2025-03-24 13:58:35,0.00,False,False,None,Yellow,(0.05, 0.05, 0.05),0,0
2025-03-24 13:58:35,0.00,False,False,None,Yellow,(0.05, 0.05, 0.05),0,0
2025-03-24 13:58:35,0.00,False,False,None,Yellow,(0.05, 0.05, 0.05),0,0
2025-03-24 13:58:35,0.00,False,False,None,Yellow,(0.05, 0.05, 0.05),0,0
2025-03-24 13:58:35,0.00,False,False,None,Yellow,(0.05, 0.05, 0.05),0,0
2025-03-24 13:58:35,0.00,False,False,None,Yellow,(0.05, 0.05, 0.05),0,0
2025-03-24 13:58:35,0.00,False,False,None,Yellow,(0.05, 0.05, 0.05),0,0
2025-03-24 13:58:35,0.00,False,False,None,Yellow,(0.05, 0.05, 0.05),0,0
2025-03-24 13:58:35,0.00,False,False,None,Yellow,(0.05, 0.05, 0.05),0,0
2025-03-24 13:58:35,0.00,False,False,None,Yellow,(0.05, 0.05, 0.05),0,0
2025-03-24 13:58:35,0.00,False,False,None,Yellow,(0.05, 0.05, 0.05),0,0
2025-03-24 13:58:35,0.00,False,False,None,Yellow,(0.05, 0.05, 0.05),0,0
2025-03-24 13:58:35,0.00,False,False,None,Yellow,(0.05, 0.05, 0.05),0,0
2025-03-24 13:58:35,0.00,False,False,None,Yellow,(0.05, 0.05, 0.05),0,0
2025-03-24 13:58:35,0.00,False,False,None,Yellow,(0.05, 0.05, 0.05),0,0
2025-03-24 13:58:35,0.00,False,False,None,Yellow,(0.05, 0.05, 0.05),0,0
2025-03-24 13:58:35,0.00,False,False,None,Yellow,(0.05, 0.05, 0.05),0,0
2025-03-24 13:58:35,0.00,False,False,None,Yellow,(0.05, 0.05, 0.05),0,0
2025-03-24 13:58:35,0.00,False,False,None,Yellow,(0.05, 0.05, 0.05),0,0
2025-03-24 13:58:35,0.00,False,False,None,Yellow,(0.05, 0.05, 0.05),0,0
2025-03-24 13:58:35,0.00,False,False,None,Yellow,(0.05, 0.05, 0.05),0,0
2025-03-24 13:58:35,0.00,False,False,None,Yellow,(0.05, 0.05, 0.05),0,0
2025-03-24 13:58:35,0.00,False,False,None,Yellow,(0.05, 0.05, 0.05),0,0
2025-03-24 13:58:35,0.00,False,False,None,Yellow,(0.05, 0.05, 0.05),0,0
2025-03-24 13:58:35,0.00,False,False,None,Yellow,(0.05, 0.05, 0.05),0,0
2025-03-24 13:58:36,0.00,False,False,None,Yellow,(0.05, 0.05, 0.05),0,0
2025-03-24 13:58:36,0.00,False,False,None,Yellow,(0.05, 0.05, 0.05),0,0
2025-03-24 13:58:36,0.00,False,False,None,Yellow,(0.05, 0.05, 0.05),0,0
2025-03-24 13:58:36,0.00,False,False,None,Yellow,(0.05, 0.05, 0.05),0,0
2025-03-24 13:58:36,0.00,False,False,None,Yellow,(0.05, 0.05, 0.05),0,0
2025-03-24 13:58:36,0.00,False,False,None,Yellow,(0.05, 0.05, 0.05),0,0
2025-03-24 13:58:36,0.00,False,False,None,Yellow,(0.05, 0.05, 0.05),0,0
2025-03-24 13:58:36,0.00,False,False,None,Yellow,(0.05, 0.05, 0.05),0,0
2025-03-24 13:58:36,0.00,False,False,None,Yellow,(0.05, 0.05, 0.05),0,0
2025-03-24 13:58:36,0.00,False,False,None,Yellow,(0.05, 0.05, 0.05),0,0
2025-03-24 13:58:36,0.00,False,False,None,Yellow,(0.05, 0.05, 0.05),0,0
2025-03-24 13:58:36,0.00,False,False,None,Yellow,(0.05, 0.05, 0.05),0,0
2025-03-24 13:58:36,0.00,False,False,None,Yellow,(0.05, 0.05, 0.05),0,0
2025-03-24 13:58:36,0.00,False,False,None,Yellow,(0.05, 0.05, 0.05),0,0
2025-03-24 13:58:36,0.00,False,False,None,Yellow,(0.05, 0.05, 0.05),0,0
2025-03-24 13:58:36,0.00,False,False,None,Yellow,(0.05, 0.05, 0.05),0,0
2025-03-24 13:58:36,0.00,False,False,None,Yellow,(0.05, 0.05, 0.05),0,0
2025-03-24 13:58:36,0.00,False,False,None,Yellow,(0.05, 0.05, 0.05),0,0
2025-03-24 13:58:36,0.00,False,False,None,Yellow,(0.05, 0.05, 0.05),0,0
2025-03-24 13:58:36,0.00,False,False,None,Yellow,(0.05, 0.05, 0.05),0,0
2025-03-24 13:58:36,0.00,False,False,None,Yellow,(0.05, 0.05, 0.05),0,0
2025-03-24 13:58:36,0.00,False,False,None,Yellow,(0.05, 0.05, 0.05),0,0
2025-03-24 13:58:36,0.00,False,False,None,Yellow,(0.05, 0.05, 0.05),0,0
2025-03-24 13:58:36,0.00,False,False,None,Yellow,(0.05, 0.05, 0.05),0,0
2025-03-24 13:58:36,0.00,False,False,None,Yellow,(0.05, 0.05, 0.05),0,0
2025-03-24 13:58:36,0.00,False,False,None,Yellow,(0.05, 0.05, 0.05),0,0
2025-03-24 13:58:36,0.00,False,False,None,Yellow,(0.05, 0.05, 0.05),0,0
2025-03-24 13:58:36,0.00,False,False,None,Yellow,(0.05, 0.05, 0.05),0,0
2025-03-24 13:58:36,0.00,False,False,None,Yellow,(0.05, 0.05, 0.05),0,0
2025-03-24 13:58:36,0.00,False,False,None,Yellow,(0.05, 0.05, 0.05),0,0
2025-03-24 13:58:36,0.00,False,False,None,Yellow,(0.05, 0.05, 0.05),0,0
2025-03-24 13:58:36,0.00,False,False,None,Yellow,(0.05, 0.05, 0.05),0,0
2025-03-24 13:58:36,0.00,False,False,None,Yellow,(0.05, 0.05, 0.05),0,0
2025-03-24 13:58:36,0.00,False,False,None,Yellow,(0.05, 0.05, 0.05),0,0
2025-03-24 13:58:36,0.00,False,False,None,Yellow,(0.05, 0.05, 0.05),0,0
2025-03-24 13:58:36,0.00,False,False,None,Yellow,(0.05, 0.05, 0.05),0,0
2025-03-24 13:58:36,0.00,False,False,None,Yellow,(0.05, 0.05, 0.05),0,0
2025-03-24 13:58:36,0.00,False,False,None,Yellow,(0.05, 0.05, 0.05),0,0
2025-03-24 13:58:36,0.00,False,False,None,Yellow,(0.05, 0.05, 0.05),0,0
2025-03-24 13:58:36,0.00,False,False,None,Yellow,(0.05, 0.05, 0.05),0,0
2025-03-24 13:58:36,0.00,False,False,None,Yellow,(0.05, 0.05, 0.05),0,0
2025-03-24 13:58:36,0.00,False,False,None,Yellow,(0.05, 0.05, 0.05),0,0
2025-03-24 13:58:36,0.00,False,False,None,Yellow,(0.05, 0.05, 0.05),0,0
2025-03-24 13:58:36,0.00,False,False,None,Yellow,(0.05, 0.05, 0.05),0,0
2025-03-24 13:58:36,0.00,False,False,None,Yellow,(0.05, 0.05, 0.05),0,0
2025-03-24 13:58:36,0.00,False,False,None,Yellow,(0.05, 0.05, 0.05),0,0
2025-03-24 13:58:36,0.00,False,False,None,Yellow,(0.05, 0.05, 0.05),0,0
2025-03-24 13:58:36,0.00,False,False,None,Yellow,(0.05, 0.05, 0.05),0,0
2025-03-24 13:58:36,0.00,False,False,None,Yellow,(0.05, 0.05, 0.05),0,0
2025-03-24 13:58:36,0.00,False,False,None,Yellow,(0.05, 0.05, 0.05),0,0
2025-03-24 13:58:36,0.00,False,False,None,Yellow,(0.05, 0.05, 0.05),0,0
2025-03-24 13:58:36,0.00,False,False,None,Yellow,(0.05, 0.05, 0.05),0,0
2025-03-24 13:58:36,0.00,False,False,None,Yellow,(0.05, 0.05, 0.05),0,0
2025-03-24 13:58:36,0.00,False,False,None,Yellow,(0.05, 0.05, 0.05),0,0
2025-03-24 13:58:36,0.00,False,False,None,Yellow,(0.05, 0.05, 0.05),0,0
2025-03-24 13:58:36,0.00,False,False,None,Yellow,(0.05, 0.05, 0.05),0,0
2025-03-24 13:58:36,0.00,False,False,None,Yellow,(0.05, 0.05, 0.05),0,0
2025-03-24 13:58:36,0.00,False,False,None,Yellow,(0.05, 0.05, 0.05),0,0
2025-03-24 13:58:36,0.00,False,False,None,Yellow,(0.05, 0.05, 0.05),0,0
2025-03-24 13:58:36,0.00,False,False,None,Yellow,(0.05, 0.05, 0.05),0,0
2025-03-24 13:58:36,0.00,False,False,None,Yellow,(0.05, 0.05, 0.05),0,0
2025-03-24 13:58:36,0.00,False,False,None,Yellow,(0.05, 0.05, 0.05),0,0
2025-03-24 13:58:36,0.00,False,False,None,Yellow,(0.05, 0.05, 0.05),0,0
2025-03-24 13:58:36,0.00,False,False,None,Yellow,(0.05, 0.05, 0.05),0,0
2025-03-24 13:58:36,0.00,False,False,None,Yellow,(0.05, 0.05, 0.05),0,0
2025-03-24 13:58:36,0.00,False,False,None,Yellow,(0.05, 0.05, 0.05),0,0
2025-03-24 13:58:36,0.00,False,False,None,Yellow,(0.05, 0.05, 0.05),0,0
2025-03-24 13:58:36,0.00,False,False,None,Yellow,(0.05, 0.05, 0.05),0,0
2025-03-24 13:58:36,0.00,False,False,None,Yellow,(0.05, 0.05, 0.05),0,0
2025-03-24 13:58:36,0.00,False,False,None,Yellow,(0.05, 0.05, 0.05),0,0
2025-03-24 13:58:36,0.00,False,False,None,Yellow,(0.05, 0.05, 0.05),0,0
2025-03-24 13:58:36,0.00,False,False,None,Yellow,(0.05, 0.05, 0.05),0,0
2025-03-24 13:58:37,0.00,False,False,None,Yellow,(0.05, 0.05, 0.05),0,0
2025-03-24 13:58:37,0.00,False,False,None,Yellow,(0.05, 0.05, 0.05),0,0
2025-03-24 13:58:37,0.00,False,False,None,Yellow,(0.05, 0.05, 0.05),0,0
2025-03-24 13:58:37,0.00,False,False,None,Yellow,(0.05, 0.05, 0.05),0,0
2025-03-24 13:58:37,0.00,False,False,None,Yellow,(0.05, 0.05, 0.05),0,0
2025-03-24 13:58:37,0.00,False,False,None,Yellow,(0.05, 0.05, 0.05),0,0
2025-03-24 13:58:37,0.00,False,False,None,Yellow,(0.05, 0.05, 0.05),0,0
2025-03-24 13:58:37,0.00,False,False,None,Yellow,(0.05, 0.05, 0.05),0,0
2025-03-24 13:58:37,0.00,False,False,None,Yellow,(0.05, 0.05, 0.05),0,0
2025-03-24 13:58:37,0.00,False,False,None,Yellow,(0.05, 0.05, 0.05),0,0
2025-03-24 13:58:37,0.00,False,False,None,Yellow,(0.05, 0.05, 0.05),0,0
2025-03-24 13:58:37,0.00,False,False,None,Yellow,(0.05, 0.05, 0.05),0,0
2025-03-24 13:58:37,0.00,False,False,None,Yellow,(0.05, 0.05, 0.05),0,0
2025-03-24 13:58:37,0.00,False,False,None,Yellow,(0.05, 0.05, 0.05),0,0
2025-03-24 13:58:37,0.00,False,False,None,Yellow,(0.05, 0.05, 0.05),0,0
2025-03-24 13:58:37,0.00,False,False,None,Yellow,(0.05, 0.05, 0.05),0,0
2025-03-24 13:58:37,0.00,False,False,None,Yellow,(0.05, 0.05, 0.05),0,0
2025-03-24 13:58:37,0.00,False,False,None,Yellow,(0.05, 0.05, 0.05),0,0
2025-03-24 13:58:37,0.00,False,False,None,Yellow,(0.05, 0.05, 0.05),0,0
2025-03-24 13:58:37,0.00,False,False,None,Yellow,(0.05, 0.05, 0.05),0,0
2025-03-24 13:58:37,0.00,False,False,None,Yellow,(0.05, 0.05, 0.05),0,0
2025-03-24 13:58:37,0.00,False,False,None,Yellow,(0.05, 0.05, 0.05),0,0
2025-03-24 13:58:37,0.00,False,False,None,Yellow,(0.05, 0.05, 0.05),0,0
2025-03-24 13:58:37,0.00,False,False,None,Yellow,(0.05, 0.05, 0.05),0,0
2025-03-24 13:58:37,0.00,False,False,None,Yellow,(0.05, 0.05, 0.05),0,0
2025-03-24 13:58:37,0.00,False,False,None,Yellow,(0.05, 0.05, 0.05),0,0
2025-03-24 13:58:37,0.00,False,False,None,Yellow,(0.05, 0.05, 0.05),0,0
2025-03-24 13:58:37,0.00,False,False,None,Yellow,(0.05, 0.05, 0.05),0,0
2025-03-24 13:58:37,0.00,False,False,None,Yellow,(0.05, 0.05, 0.05),0,0
2025-03-24 13:58:37,0.00,False,False,None,Yellow,(0.05, 0.05, 0.05),0,0
2025-03-24 13:58:37,0.00,False,False,None,Yellow,(0.05, 0.05, 0.05),0,0
2025-03-24 13:58:37,0.00,False,False,None,Yellow,(0.05, 0.05, 0.05),0,0
2025-03-24 13:58:37,0.00,False,False,None,Yellow,(0.05, 0.05, 0.05),0,0
2025-03-24 13:58:37,0.00,False,False,None,Yellow,(0.05, 0.05, 0.05),0,0
2025-03-24 13:58:37,0.00,False,False,None,Yellow,(0.05, 0.05, 0.05),0,0
2025-03-24 13:58:37,0.00,False,False,None,Yellow,(0.05, 0.05, 0.05),0,0
2025-03-24 13:58:37,0.00,False,False,None,Yellow,(0.05, 0.05, 0.05),0,0
2025-03-24 13:58:37,0.00,False,False,None,Yellow,(0.05, 0.05, 0.05),0,0
2025-03-24 13:58:37,0.00,False,False,None,Yellow,(0.05, 0.05, 0.05),0,0
2025-03-24 13:58:37,0.00,False,False,None,Yellow,(0.05, 0.05, 0.05),0,0
2025-03-24 13:58:37,0.00,False,False,None,Yellow,(0.05, 0.05, 0.05),0,0
2025-03-24 13:58:37,0.00,False,False,None,Yellow,(0.05, 0.05, 0.05),0,0
2025-03-24 13:58:37,0.00,False,False,None,Yellow,(0.05, 0.05, 0.05),0,0
2025-03-24 13:58:37,0.00,False,False,None,Yellow,(0.05, 0.05, 0.05),0,0
2025-03-24 13:58:37,0.00,False,False,None,Yellow,(0.05, 0.05, 0.05),0,0
2025-03-24 13:58:37,0.00,False,False,None,Yellow,(0.05, 0.05, 0.05),0,0
2025-03-24 13:58:37,0.00,False,False,None,Yellow,(0.05, 0.05, 0.05),0,0
2025-03-24 13:58:37,0.00,False,False,None,Yellow,(0.05, 0.05, 0.05),0,0
2025-03-24 13:58:37,0.00,False,False,None,Yellow,(0.05, 0.05, 0.05),0,0
2025-03-24 13:58:37,0.00,False,False,None,Yellow,(0.05, 0.05, 0.05),0,0
2025-03-24 13:58:37,0.00,False,False,None,Yellow,(0.05, 0.05, 0.05),0,0
2025-03-24 13:58:37,0.00,False,False,None,Yellow,(0.05, 0.05, 0.05),0,0
2025-03-24 13:58:37,0.00,False,False,None,Yellow,(0.05, 0.05, 0.05),0,0
2025-03-24 13:58:37,0.00,False,False,None,Yellow,(0.05, 0.05, 0.05),0,0
2025-03-24 13:58:37,0.00,False,False,None,Yellow,(0.05, 0.05, 0.05),0,0
2025-03-24 13:58:37,0.00,False,False,None,Yellow,(0.05, 0.05, 0.05),0,0
2025-03-24 13:58:37,0.00,False,False,None,Yellow,(0.05, 0.05, 0.05),0,0
2025-03-24 13:58:37,0.00,False,False,None,Yellow,(0.05, 0.05, 0.05),0,0
2025-03-24 13:58:37,0.00,False,False,None,Yellow,(0.05, 0.05, 0.05),0,0
2025-03-24 13:58:37,0.00,False,False,None,Yellow,(0.05, 0.05, 0.05),0,0
2025-03-24 13:58:37,0.00,False,False,None,Yellow,(0.05, 0.05, 0.05),0,0
2025-03-24 13:58:37,0.00,False,False,None,Yellow,(0.05, 0.05, 0.05),0,0
2025-03-24 13:58:37,0.00,False,False,None,Yellow,(0.05, 0.05, 0.05),0,0
2025-03-24 13:58:37,0.00,False,False,None,Yellow,(0.05, 0.05, 0.05),0,0
2025-03-24 13:58:37,0.00,False,False,None,Yellow,(0.05, 0.05, 0.05),0,0
2025-03-24 13:58:37,0.00,False,False,None,Yellow,(0.05, 0.05, 0.05),0,0
2025-03-24 13:58:37,0.00,False,False,None,Yellow,(0.05, 0.05, 0.05),0,0
2025-03-24 13:58:37,0.00,False,False,None,Yellow,(0.05, 0.05, 0.05),0,0
2025-03-24 13:58:37,0.00,False,False,None,Yellow,(0.05, 0.05, 0.05),0,0
2025-03-24 13:58:37,0.00,False,False,None,Yellow,(0.05, 0.05, 0.05),0,0
2025-03-24 13:58:37,0.00,False,False,None,Yellow,(0.05, 0.05, 0.05),0,0
2025-03-24 13:58:37,0.00,False,False,None,Yellow,(0.05, 0.05, 0.05),0,0
2025-03-24 13:58:38,0.00,False,False,None,Yellow,(0.05, 0.05, 0.05),0,0
2025-03-24 13:58:38,0.00,False,False,None,Yellow,(0.05, 0.05, 0.05),0,0
2025-03-24 13:58:38,0.00,False,False,None,Yellow,(0.05, 0.05, 0.05),0,0
2025-03-24 13:58:38,0.00,False,False,None,Yellow,(0.05, 0.05, 0.05),0,0
2025-03-24 13:58:38,0.00,False,False,None,Yellow,(0.05, 0.05, 0.05),0,0
2025-03-24 13:58:38,0.00,False,False,None,Yellow,(0.05, 0.05, 0.05),0,0
2025-03-24 13:58:38,0.00,False,False,None,Yellow,(0.05, 0.05, 0.05),0,0
2025-03-24 13:58:38,0.00,False,False,None,Yellow,(0.05, 0.05, 0.05),0,0
2025-03-24 13:58:38,0.00,False,False,None,Yellow,(0.05, 0.05, 0.05),0,0
2025-03-24 13:58:38,0.00,False,False,None,Yellow,(0.05, 0.05, 0.05),0,0
2025-03-24 13:58:38,0.00,False,False,None,Yellow,(0.05, 0.05, 0.05),0,0
2025-03-24 13:58:38,0.00,False,False,None,Yellow,(0.05, 0.05, 0.05),0,0
2025-03-24 13:58:38,0.00,False,False,None,Yellow,(0.05, 0.05, 0.05),0,0
2025-03-24 13:58:38,0.00,False,False,None,Yellow,(0.05, 0.05, 0.05),0,0
2025-03-24 13:58:38,0.00,False,False,None,Yellow,(0.05, 0.05, 0.05),0,0
2025-03-24 13:58:38,0.00,False,False,None,Yellow,(0.05, 0.05, 0.05),0,0
2025-03-24 13:58:38,0.00,False,False,None,Yellow,(0.05, 0.05, 0.05),0,0
2025-03-24 13:58:38,0.00,False,False,None,Yellow,(0.05, 0.05, 0.05),0,0
2025-03-24 13:58:38,0.00,False,False,None,Yellow,(0.05, 0.05, 0.05),0,0
2025-03-24 13:58:38,0.00,False,False,None,Yellow,(0.05, 0.05, 0.05),0,0
2025-03-24 13:58:38,0.00,False,False,None,Yellow,(0.05, 0.05, 0.05),0,0
2025-03-24 13:58:38,0.00,False,False,None,Yellow,(0.05, 0.05, 0.05),0,0
2025-03-24 13:58:38,0.00,False,False,None,Yellow,(0.05, 0.05, 0.05),0,0
2025-03-24 13:58:38,0.00,False,False,None,Yellow,(0.05, 0.05, 0.05),0,0
2025-03-24 13:58:38,0.00,False,False,None,Yellow,(0.05, 0.05, 0.05),0,0
2025-03-24 13:58:38,0.00,False,False,None,Yellow,(0.05, 0.05, 0.05),0,0
2025-03-24 13:58:38,0.00,False,False,None,Yellow,(0.05, 0.05, 0.05),0,0
2025-03-24 13:58:38,0.00,False,False,None,Yellow,(0.05, 0.05, 0.05),0,0
2025-03-24 13:58:38,0.00,False,False,None,Yellow,(0.05, 0.05, 0.05),0,0
2025-03-24 13:58:38,0.00,False,False,None,Yellow,(0.05, 0.05, 0.05),0,0
2025-03-24 13:58:38,0.00,False,False,None,Yellow,(0.05, 0.05, 0.05),0,0
2025-03-24 13:58:38,0.00,False,False,None,Yellow,(0.05, 0.05, 0.05),0,0
2025-03-24 13:58:38,0.00,False,False,None,Yellow,(0.05, 0.05, 0.05),0,0
2025-03-24 13:58:38,0.00,False,False,None,Yellow,(0.05, 0.05, 0.05),0,0
2025-03-24 13:58:38,0.00,False,False,None,Yellow,(0.05, 0.05, 0.05),0,0
2025-03-24 13:58:38,0.00,False,False,None,Yellow,(0.05, 0.05, 0.05),0,0
2025-03-24 13:58:38,0.00,False,False,None,Yellow,(0.05, 0.05, 0.05),0,0
2025-03-24 13:58:38,0.00,False,False,None,Yellow,(0.05, 0.05, 0.05),0,0
2025-03-24 13:58:38,0.00,False,False,None,Yellow,(0.05, 0.05, 0.05),0,0
2025-03-24 13:58:38,0.00,False,False,None,Yellow,(0.05, 0.05, 0.05),0,0
2025-03-24 13:58:38,0.00,False,False,None,Yellow,(0.05, 0.05, 0.05),0,0
2025-03-24 13:58:38,0.00,False,False,None,Yellow,(0.05, 0.05, 0.05),0,0
2025-03-24 13:58:38,0.00,False,False,None,Yellow,(0.05, 0.05, 0.05),0,0
2025-03-24 13:58:38,0.00,False,False,None,Yellow,(0.05, 0.05, 0.05),0,0
2025-03-24 13:58:38,0.00,False,False,None,Yellow,(0.05, 0.05, 0.05),0,0
2025-03-24 13:58:38,0.00,False,False,None,Yellow,(0.05, 0.05, 0.05),0,0
2025-03-24 13:58:38,0.00,False,False,None,Yellow,(0.05, 0.05, 0.05),0,0
2025-03-24 13:58:38,0.00,False,False,None,Yellow,(0.05, 0.05, 0.05),0,0
2025-03-24 13:58:38,0.00,False,False,None,Yellow,(0.05, 0.05, 0.05),0,0
2025-03-24 13:58:38,0.00,False,False,None,Yellow,(0.05, 0.05, 0.05),0,0
2025-03-24 13:58:38,0.00,False,False,None,Yellow,(0.05, 0.05, 0.05),0,0
2025-03-24 13:58:38,0.00,False,False,None,Yellow,(0.05, 0.05, 0.05),0,0
2025-03-24 13:58:38,0.00,False,False,None,Yellow,(0.05, 0.05, 0.05),0,0
2025-03-24 13:58:38,0.00,False,False,None,Yellow,(0.05, 0.05, 0.05),0,0
2025-03-24 13:58:38,0.00,False,False,None,Yellow,(0.05, 0.05, 0.05),0,0
2025-03-24 13:58:38,0.00,False,False,None,Yellow,(0.05, 0.05, 0.05),0,0
2025-03-24 13:58:38,0.00,False,False,None,Yellow,(0.05, 0.05, 0.05),0,0
2025-03-24 13:58:38,0.00,False,False,None,Yellow,(0.05, 0.05, 0.05),0,0
2025-03-24 13:58:38,0.00,False,False,None,Yellow,(0.05, 0.05, 0.05),0,0
2025-03-24 13:58:38,0.00,False,False,None,Yellow,(0.05, 0.05, 0.05),0,0
2025-03-24 13:58:38,0.00,False,False,None,Yellow,(0.05, 0.05, 0.05),0,0
2025-03-24 13:58:38,0.00,False,False,None,Yellow,(0.05, 0.05, 0.05),0,0
2025-03-24 13:58:38,0.00,False,False,None,Yellow,(0.05, 0.05, 0.05),0,0
2025-03-24 13:58:38,0.00,False,False,None,Yellow,(0.05, 0.05, 0.05),0,0
2025-03-24 13:58:38,0.00,False,False,None,Yellow,(0.05, 0.05, 0.05),0,0
2025-03-24 13:58:38,0.00,False,False,None,Yellow,(0.05, 0.05, 0.05),0,0
2025-03-24 13:58:38,0.00,False,False,None,Yellow,(0.05, 0.05, 0.05),0,0
2025-03-24 13:58:38,0.00,False,False,None,Yellow,(0.05, 0.05, 0.05),0,0
2025-03-24 13:58:38,0.00,False,False,None,Yellow,(0.05, 0.05, 0.05),0,0
2025-03-24 13:58:38,0.00,False,False,None,Yellow,(0.05, 0.05, 0.05),0,0
2025-03-24 13:58:38,0.00,False,False,None,Yellow,(0.05, 0.05, 0.05),0,0
2025-03-24 13:58:39,0.00,False,False,None,Yellow,(0.05, 0.05, 0.05),0,0
2025-03-24 13:58:39,0.00,False,False,None,Yellow,(0.05, 0.05, 0.05),0,0
2025-03-24 13:58:39,0.00,False,False,None,Yellow,(0.05, 0.05, 0.05),0,0
2025-03-24 13:58:39,0.00,False,False,None,Yellow,(0.05, 0.05, 0.05),0,0
2025-03-24 13:58:39,0.00,False,False,None,Yellow,(0.05, 0.05, 0.05),0,0
2025-03-24 13:58:39,0.00,False,False,None,Yellow,(0.05, 0.05, 0.05),0,0
2025-03-24 13:58:39,0.00,False,False,None,Yellow,(0.05, 0.05, 0.05),0,0
2025-03-24 13:58:39,0.00,False,False,None,Yellow,(0.05, 0.05, 0.05),0,0
2025-03-24 13:58:39,0.00,False,False,None,Yellow,(0.05, 0.05, 0.05),0,0
2025-03-24 13:58:39,0.00,False,False,None,Yellow,(0.05, 0.05, 0.05),0,0
2025-03-24 13:58:39,0.00,False,False,None,Yellow,(0.05, 0.05, 0.05),0,0
2025-03-24 13:58:39,0.00,False,False,None,Yellow,(0.05, 0.05, 0.05),0,0
2025-03-24 13:58:39,0.00,False,False,None,Yellow,(0.05, 0.05, 0.05),0,0
2025-03-24 13:58:39,0.00,False,False,None,Yellow,(0.05, 0.05, 0.05),0,0
2025-03-24 13:58:39,0.00,False,False,None,Yellow,(0.05, 0.05, 0.05),0,0
